id	nombre	comunidad	municipio	provincia	lat	lon
282	PLAYA AREA DA CRUZ	Galicia	Grove (O)	Pontevedra	-8.91165485738	42.4639271027
283	PLAYA O ESPIÑO	Galicia	Grove (O)	Pontevedra	-8.91637167097	42.4615045316
284	PLAYA A BARROSA	Galicia	Grove (O)	Pontevedra	-8.92280913089	42.4548146585
285	PLAYA CASTIÑEIRA - GROVE	Galicia	Grove (O)	Pontevedra	-8.93502759377	42.4709728539
286	PLAYA O CARREIRO - GROVE	Galicia	Grove (O)	Pontevedra	-8.92983052563	42.4803432392
287	PLAYA AREA GRANDE - GROVE	Galicia	Grove (O)	Pontevedra	-8.91906696399	42.4794677042
288	PLAYA MEXILOEIRA	Galicia	Grove (O)	Pontevedra	-8.90733328208	42.4775442512
289	PLAYA PONTE DA TOXA (ISLA DE A TOXA)	Galicia	Grove (O)	Pontevedra	-8.85159349584	42.4899615993
290	PLAYA SEIXELIÑO	Galicia	Grove (O)	Pontevedra	-8.9180342291	42.4609473643
291	PLAYA BURATO DA LONDRA	Galicia	Grove (O)	Pontevedra	-8.92013599001	42.45758792
292	PLAYA FARRUCO	Galicia	Grove (O)	Pontevedra	-8.92156723224	42.4563297869
293	PLAYA AREA DE REBOREDO	Galicia	Grove (O)	Pontevedra	-8.89303498416	42.4834465201
294	PLAYA A BARCELA	Galicia	Grove (O)	Pontevedra	-8.92291620056	42.480356179
295	PLAYA AREA DAS PIPAS	Galicia	Grove (O)	Pontevedra	-8.89519439998	42.481932641
296	PLAYA LOBAXEIRA	Galicia	Grove (O)	Pontevedra	-8.88159900345	42.4906620601
297	PLAYA RONS	Galicia	Grove (O)	Pontevedra	-8.87751707428	42.4996816678
298	PLAYA CON NEGRO	Galicia	Grove (O)	Pontevedra	-8.93638330448	42.478359819
299	PLAYA BARREIRIÑO	Galicia	Grove (O)	Pontevedra	-8.92560137011	42.479955029
300	PLAYA O PORTIÑO - GROVE	Galicia	Grove (O)	Pontevedra	-8.8713591425	42.4995398332
301	PLAYA O MUIÑO	Galicia	Guarda (A)	Pontevedra	-8.86891734609	41.8740844057
302	PLAYA O CARREIRO - GUARDA	Galicia	Guarda (A)	Pontevedra	-8.87501635399	41.8996869427
303	PLAYA AREA GRANDE - GUARDA	Galicia	Guarda (A)	Pontevedra	-8.87493864195	41.912018537
304	PLAYA LOIRA	Galicia	Marín	Pontevedra	-8.73882206517	42.3706932754
305	PLAYA AGUETE	Galicia	Marín	Pontevedra	-8.72954601659	42.3769107235
306	PLAYA MOGOR	Galicia	Marín	Pontevedra	-8.71903830554	42.38731951
307	PLAYA PORTOCELO - MARIN	Galicia	Marín	Pontevedra	-8.71348089411	42.3922896097
308	PLAYA SANTO DO MAR	Galicia	Marín	Pontevedra	-8.74995042566	42.3508260622
309	PLAYA A XUNQUEIRA	Galicia	Moaña	Pontevedra	-8.72779532071	42.2880427831
310	PLAYA O CON	Galicia	Moaña	Pontevedra	-8.73998099596	42.2727165404
311	PLAYA TIRÁN	Galicia	Moaña	Pontevedra	-8.75012573299	42.2694410999
312	PLAYA A BORNA	Galicia	Moaña	Pontevedra	-8.69832387221	42.2839749702
313	PLAYA O PORTO - MOAÑA	Galicia	Moaña	Pontevedra	-8.73462736304	42.276900458
314	PLAYA O COCHO	Galicia	Moaña	Pontevedra	-8.71144303547	42.2810108332
315	PLAYA MOSQUEIRA	Galicia	Moaña	Pontevedra	-8.75932618989	42.2622117428
316	PLAYA SOBREIRA	Galicia	Moaña	Pontevedra	-8.6783831861	42.2882664539
317	PLAYA A RIBEIRA - MOAÑA	Galicia	Moaña	Pontevedra	-8.72097366661	42.2867751562
318	PLAYA NIÑO DO CORVO	Galicia	Moaña	Pontevedra	-8.75164567393	42.2670761213
319	PLAYA AMÉRICA	Galicia	Nigrán	Pontevedra	-8.81679549616	42.1365613896
320	PLAYA PANXÓN	Galicia	Nigrán	Pontevedra	-8.81805588753	42.1411725331
321	PLAYA MADORRA	Galicia	Nigrán	Pontevedra	-8.82490027728	42.1479285525
322	PLAYA PATOS	Galicia	Nigrán	Pontevedra	-8.82327587742	42.1574874607
323	PLAYA AREA FOFA	Galicia	Nigrán	Pontevedra	-8.82744984345	42.1498477224
324	PLAYA AS CANAS	Galicia	Nigrán	Pontevedra	-8.81785803121	42.1632924453
325	PLAYA LOURIDO - POIO	Galicia	Poio	Pontevedra	-8.67264841673	42.422496325
326	PLAYA CABECEIRA	Galicia	Poio	Pontevedra	-8.68078857866	42.4239771714
327	PLAYA A CANTEIRA	Galicia	Poio	Pontevedra	-8.7065885919	42.4289137584
328	PLAYA CHANCELAS	Galicia	Poio	Pontevedra	-8.71733975679	42.4245772837
329	PLAYA LAÑO	Galicia	Poio	Pontevedra	-8.7371180626	42.4156723864
330	PLAYA FONTEMAIOR	Galicia	Poio	Pontevedra	-8.74430631659	42.4088665929
331	PLAYA RAXÓ	Galicia	Poio	Pontevedra	-8.75223109858	42.4050249159
332	PLAYA CHANCELAS PEQUENA	Galicia	Poio	Pontevedra	-8.71396415252	42.4237583713
333	PLAYA XIORTO	Galicia	Poio	Pontevedra	-8.75440826975	42.4045252635
334	PLAYA SINAS	Galicia	Poio	Pontevedra	-8.74853473061	42.4049511233
335	PLAYA CAMPELO - POIO	Galicia	Poio	Pontevedra	-8.68330903703	42.4296591923
336	PLAYA PADRÓN	Galicia	Poio	Pontevedra	-8.70316035314	42.4360871072
337	PLAYA OURICEIRA	Galicia	Poio	Pontevedra	-8.72122021795	42.4228329601
338	PLAYA AREALONGA - REDONDELA	Galicia	Redondela	Pontevedra	-8.67505704642	42.2668009374
339	PLAYA CESANTES	Galicia	Redondela	Pontevedra	-8.61330881026	42.3020733424
340	PLAYA AREAS	Galicia	Sanxenxo	Pontevedra	-8.77909224954	42.3972457491
341	PLAYA PANADEIRA	Galicia	Sanxenxo	Pontevedra	-8.79804522577	42.4021677372
342	PLAYA SILGAR	Galicia	Sanxenxo	Pontevedra	-8.81059518185	42.4027013315
343	PLAYA CANELIÑAS	Galicia	Sanxenxo	Pontevedra	-8.82416243365	42.3933621595
344	PLAYA CANELAS - SANXENXO	Galicia	Sanxenxo	Pontevedra	-8.83028118898	42.3910708766
345	PLAYA PAXARIÑAS	Galicia	Sanxenxo	Pontevedra	-8.84275623267	42.3929506659
346	PLAYA MONTALVO	Galicia	Sanxenxo	Pontevedra	-8.84807212126	42.3993457283
347	PLAYA NUESTRA SEÑORA DA LANZADA	Galicia	Sanxenxo	Pontevedra	-8.87508554012	42.431098868
348	PLAYA PRAGUEIRA	Galicia	Sanxenxo	Pontevedra	-8.8614041232	42.4111348489
349	PLAYA ESPIÑEIRO - SANXENXO	Galicia	Sanxenxo	Pontevedra	-8.87083809844	42.4392625846
350	PLAYA AGRA	Galicia	Sanxenxo	Pontevedra	-8.76792576282	42.3962844487
351	PLAYA BASCUAS	Galicia	Sanxenxo	Pontevedra	-8.85731125666	42.4060456584
352	PLAYA MAJOR	Galicia	Sanxenxo	Pontevedra	-8.863682155	42.4132566959
353	PLAYA FOXOS	Galicia	Sanxenxo	Pontevedra	-8.87310751204	42.4293225158
354	PLAYA AREAS GORDAS	Galicia	Sanxenxo	Pontevedra	-8.87181819885	42.4338398347
355	PLAYA A LAPA	Galicia	Sanxenxo	Pontevedra	-8.86961422283	42.4359103455
356	PLAYA BALTAR	Galicia	Sanxenxo	Pontevedra	-8.82282780093	42.398536146
357	PLAYA OS MUIÑOS DE FORTIÑÓN	Galicia	Vigo	Pontevedra	-8.81311345825	42.1767758543
358	PLAYA O XUNQUEIRO	Galicia	Vigo	Pontevedra	-8.80164983066	42.1941655605
359	PLAYA CANIDO	Galicia	Vigo	Pontevedra	-8.79596168318	42.1959892782
360	PLAYA O VAO	Galicia	Vigo	Pontevedra	-8.79124055009	42.2004096563
361	PLAYA FONTAIÑA	Galicia	Vigo	Pontevedra	-8.78434997618	42.2023946069
362	PLAYA CALZOA	Galicia	Vigo	Pontevedra	-8.7805090685	42.2045472226
363	PLAYA SAMIL	Galicia	Vigo	Pontevedra	-8.77496701725	42.2177113019
364	PLAYA TOMBO DO GATO	Galicia	Vigo	Pontevedra	-8.77457670031	42.2222580938
365	PLAYA FONTES	Galicia	Vigo	Pontevedra	-8.77144706906	42.224827975
366	PLAYA SANTA BAIA	Galicia	Vigo	Pontevedra	-8.76546509819	42.2251726395
367	PLAYA A MOURISCA	Galicia	Vigo	Pontevedra	-8.76952080431	42.2261805603
368	PLAYA A PUNTA	Galicia	Vigo	Pontevedra	-8.69590579664	42.2619187321
369	PLAYA RODAS (ISLAS CIES)	Galicia	Vigo	Pontevedra	-8.90015527642	42.224226958
370	PLAYA FIGUEIRAS (ISLAS CIES)	Galicia	Vigo	Pontevedra	-8.89894105786	42.2330012793
371	PLAYA CARRACIDO (ISLAS CIES)	Galicia	Vigo	Pontevedra	-8.90344180993	42.2041413347
372	PLAYA CARRIL	Galicia	Vigo	Pontevedra	-8.76236919891	42.2253966488
373	PLAYA O PORTIÑO - VIGO	Galicia	Vigo	Pontevedra	-8.81503746908	42.1700842526
374	PLAYA A SOBREIRA	Galicia	Vigo	Pontevedra	-8.81092149086	42.191936472
375	PLAYA TORALLA	Galicia	Vigo	Pontevedra	-8.79927626723	42.2019131976
376	PLAYA MENDE	Galicia	Vigo	Pontevedra	-8.76747242871	42.2263115207
377	PLAYA O ADRO	Galicia	Vigo	Pontevedra	-8.75291112646	42.2283345144
378	PLAYA DEILÁN	Galicia	Vilaboa	Pontevedra	-8.64665281095	42.3242925854
379	PLAYA AREEIROS	Galicia	Vilaboa	Pontevedra	-8.62057650901	42.3503852737
380	PLAYA A CONCHA - V. AROUSA	Galicia	Vilagarcía de Arousa	Pontevedra	-8.76700992501	42.6053440898
381	PLAYA COMPOSTELA	Galicia	Vilagarcía de Arousa	Pontevedra	-8.76736349663	42.6080542648
382	PLAYA CAMPANARIO	Galicia	Vilagarcía de Arousa	Pontevedra	-8.7599778732	42.6356819675
383	PLAYA CANELAS - V. AROUSA	Galicia	Vilagarcía de Arousa	Pontevedra	-8.78315154811	42.5948435927
384	PLAYA PREGUNTOIRO	Galicia	Vilagarcía de Arousa	Pontevedra	-8.78992120803	42.5877095275
385	PLAYA O BORNAL-O FUCIÑO DO PORCO	Galicia	Vilanova de Arousa	Pontevedra	-8.82670621202	42.5778741136
386	PLAYA AS PATIÑAS	Galicia	Vilanova de Arousa	Pontevedra	-8.82509444812	42.5429717423
387	PLAYA O TERRON	Galicia	Vilanova de Arousa	Pontevedra	-8.83377626801	42.558931588
388	PLAYA AS CASIÑAS	Galicia	Vilanova de Arousa	Pontevedra	-8.82557097252	42.5400956525
389	PLAYA CASTELETE	Galicia	Vilanova de Arousa	Pontevedra	-8.82767556933	42.5456484861
390	PLAYA CABALGADA	Galicia	Vilanova de Arousa	Pontevedra	-8.8315708846	42.5499968749
391	PLAYA PASAXE-O BOTE	Galicia	Vilanova de Arousa	Pontevedra	-8.83307239337	42.553265654
392	PLAYA CON DA MINA	Galicia	Vilanova de Arousa	Pontevedra	-8.8336820388	42.5609736024
393	PLAYA CORÓN-BORREIROS	Galicia	Vilanova de Arousa	Pontevedra	-8.80222705938	42.5819631621
394	PLAYA CAMAXE	Galicia	Illa de Arousa (A)	Pontevedra	-8.86155759027	42.5475247685
395	PLAYA AREA DA SECADA	Galicia	Illa de Arousa (A)	Pontevedra	-8.88538072981	42.5700048383
396	PLAYA CABODEIRO	Galicia	Illa de Arousa (A)	Pontevedra	-8.85579900148	42.5662151226
397	PLAYA O BAO	Galicia	Illa de Arousa (A)	Pontevedra	-8.8571149035	42.5498313742
398	PLAYA XASTELAS	Galicia	Illa de Arousa (A)	Pontevedra	-8.86468425276	42.5309360983
399	PLAYA CONXUNTO PARQUE CARREIRÓN	Galicia	Illa de Arousa (A)	Pontevedra	-8.86618436467	42.5291811826
400	PLAYA CONSERRADO	Galicia	Illa de Arousa (A)	Pontevedra	-8.8664957841	42.5402368238
401	PLAYA LAVANQUEIRA	Galicia	Illa de Arousa (A)	Pontevedra	-8.87125257952	42.5278648423
402	PLAYA DE LA ESPASA	Asturias	Caravia	Asturias	-5.2108087104	43.4771837488
403	PLAYA ARENAL DE MORÍS	Asturias	Caravia	Asturias	-5.17443381951	43.4768655091
404	PLAYA CARRANQUES	Asturias	Carreño	Asturias	-5.74244684	43.5801239153
405	PLAYA XIVARES	Asturias	Carreño	Asturias	-5.71841730873	43.5729208281
406	PLAYA PALMERA	Asturias	Carreño	Asturias	-5.75855261457	43.5894498676
407	PLAYA LES HUELGUES	Asturias	Carreño	Asturias	-5.75072168794	43.5845072094
408	PLAYA SANTA MARÍA DEL MAR	Asturias	Castrillón	Asturias	-5.9963373062	43.5755435646
409	PLAYA ARNAO	Asturias	Castrillón	Asturias	-5.97985894705	43.5794065754
410	PLAYA DE SALINAS	Asturias	Castrillón	Asturias	-5.96454515512	43.5805447883
411	PLAYA SAN JUAN DE NIEVA	Asturias	Castrillón	Asturias	-5.94177705629	43.5896078953
412	PLAYA DEL SABLÓN DE BAYAS	Asturias	Castrillón	Asturias	-6.04190527563	43.57907397
413	PLAYA PEÑARRONDA	Asturias	Castropol	Asturias	-6.99429752887	43.5565263739
414	PLAYA ARNAO	Asturias	Castropol	Asturias	-7.0207975833	43.5506863702
415	PLAYA ARNELLES	Asturias	Coaña	Asturias	-6.73000269915	43.5623054242
416	PLAYA LASTRES	Asturias	Colunga	Asturias	-5.26878964201	43.5099989436
417	PLAYA LA GRIEGA	Asturias	Colunga	Asturias	-5.25894060648	43.5046480474
418	PLAYA DE LA ISLA	Asturias	Colunga	Asturias	-5.22127279467	43.4806630678
419	PLAYA SAN PEDRO DE BOCAMAR	Asturias	Cudillero	Asturias	-6.21879327715	43.5813447991
420	PLAYA CONCHA DE ARTEDO	Asturias	Cudillero	Asturias	-6.18385230326	43.5659811732
421	PLAYA PORCIA	Asturias	Franco (El)	Asturias	-6.87445387571	43.5635494119
422	PLAYA PORMENANDE	Asturias	Franco (El)	Asturias	-6.82589038069	43.5659925254
423	PLAYA CASTELLO	Asturias	Franco (El)	Asturias	-6.80937013797	43.5564834671
424	PLAYA SAN LORENZO	Asturias	Gijón	Asturias	-5.63800725901	43.550744481
425	PLAYA ESTAÑO	Asturias	Gijón	Asturias	-5.59616548174	43.550165964
426	PLAYA PONIENTE	Asturias	Gijón	Asturias	-5.66860040297	43.5455120825
427	PLAYA ARBEYAL	Asturias	Gijón	Asturias	-5.69068198542	43.546325202
428	PLAYA PEÑARRUBIA	Asturias	Gijón	Asturias	-5.62319348297	43.5539767265
429	PLAYA DE XAGÓ	Asturias	Gozón	Asturias	-5.92200749862	43.6047028952
430	PLAYA VERDICIO	Asturias	Gozón	Asturias	-5.87621148499	43.6290804109
431	PLAYA BAÑUGUES	Asturias	Gozón	Asturias	-5.80787953645	43.6333972645
432	PLAYA LUANCO	Asturias	Gozón	Asturias	-5.78530901711	43.6208514197
433	PLAYA SAN PEDRO DE ANTROMERO	Asturias	Gozón	Asturias	-5.76959138781	43.6046051411
434	PLAYA OTUR	Asturias	Valdés	Asturias	-6.59443572412	43.5557710742
435	PLAYA SALINAS	Asturias	Valdés	Asturias	-6.53890094396	43.5514342161
436	PLAYA 1ª Y 2ª DE LUARCA	Asturias	Valdés	Asturias	-6.53684459424	43.5487336774
437	PLAYA CUEVA	Asturias	Valdés	Asturias	-6.47200049714	43.5526710388
438	PLAYA CADAVEDO	Asturias	Valdés	Asturias	-6.3692216839	43.5533156341
439	PLAYA CUEVAS DE MAR	Asturias	Llanes	Asturias	-4.93538016016	43.4589847962
440	PLAYA SAN ANTOLÍN	Asturias	Llanes	Asturias	-4.87464494228	43.444358349
441	PLAYA BARRO	Asturias	Llanes	Asturias	-4.82400242555	43.4385877416
442	PLAYA BORIZO	Asturias	Llanes	Asturias	-4.81152871658	43.4375617925
443	PLAYA PALOMBINA	Asturias	Llanes	Asturias	-4.80783200848	43.4350001836
444	PLAYA LAS CÁMARAS	Asturias	Llanes	Asturias	-4.80682983707	43.4341246377
445	PLAYA POO	Asturias	Llanes	Asturias	-4.78299773639	43.4312488169
446	PLAYA EL SABLÓN	Asturias	Llanes	Asturias	-4.75117951003	43.4246910012
447	PLAYA TORÓ	Asturias	Llanes	Asturias	-4.74203982612	43.4187349754
448	PLAYA TORANDA (NIEMBRO)	Asturias	Llanes	Asturias	-4.83770615565	43.4430861321
449	PLAYA AGUILAR	Asturias	Muros de Nalón	Asturias	-6.11681674505	43.5508969639
450	PLAYA NAVIA	Asturias	Navia	Asturias	-6.71992296115	43.5583947375
451	PLAYA FREJULFE	Asturias	Navia	Asturias	-6.67149370492	43.5611616092
452	PLAYA LA FRANCA	Asturias	Ribadedeva	Asturias	-4.57499497715	43.395363819
453	PLAYA VEGA	Asturias	Ribadesella	Asturias	-5.13363565311	43.4836505438
454	PLAYA SANTA MARINA	Asturias	Ribadesella	Asturias	-5.06880052428	43.4676559766
455	PLAYA LOS QUEBRANTOS	Asturias	Soto del Barco	Asturias	-6.06683913053	43.5683026973
456	PLAYA PEÑARRONDA	Asturias	Tapia de Casariego	Asturias	-6.99616099999	43.5563340182
457	PLAYA ANGUILEIRO	Asturias	Tapia de Casariego	Asturias	-6.94704635026	43.5716678518
458	PLAYA SERANTES	Asturias	Tapia de Casariego	Asturias	-6.97286306504	43.5588487334
459	PLAYA TAZONES	Asturias	Villaviciosa	Asturias	-5.39783689043	43.546668956
460	PLAYA RODILES	Asturias	Villaviciosa	Asturias	-5.37677694672	43.5371157229
461	PLAYA LA ÑORA	Asturias	Villaviciosa	Asturias	-5.5146789688	43.5517772514
462	PLAYA ESPAÑA	Asturias	Villaviciosa	Asturias	-5.52755549413	43.5485661657
463	PLAYA DE COBRECES	Cantabria	Alfoz de Lloredo	Cantabria	-4.21962893831	43.3967848029
464	PLAYA LA ARENA	Cantabria	Arnuero	Cantabria	-3.57653910916	43.5055103571
465	PLAYA EL SABLE DE QUEJO	Cantabria	Arnuero	Cantabria	-3.54072000759	43.5000562704
466	PLAYA DE AJO	Cantabria	Bareyo	Cantabria	-3.61192823488	43.5005482025
467	PLAYA ORIÑON	Cantabria	Castro-Urdiales	Cantabria	-3.32193198079	43.4024176307
468	PLAYA ARENILLAS	Cantabria	Castro-Urdiales	Cantabria	-3.31100543186	43.4059624833
469	PLAYA OSTENDE	Cantabria	Castro-Urdiales	Cantabria	-3.22388425634	43.3881899081
470	PLAYA BRAZOMAR	Cantabria	Castro-Urdiales	Cantabria	-3.21046950151	43.3760686049
471	PLAYA DICIDO	Cantabria	Castro-Urdiales	Cantabria	-3.1935064159	43.3655802257
472	PLAYA DE COMILLAS	Cantabria	Comillas	Cantabria	-4.28657883422	43.3918211165
473	PLAYA SALVE	Cantabria	Laredo	Cantabria	-3.42093683275	43.4139376932
474	PLAYA DE MOGRO	Cantabria	Miengo	Cantabria	-3.97153939246	43.4402885167
475	PLAYA DEL RIS	Cantabria	Noja	Cantabria	-3.523694049	43.496043172
476	PLAYA DE TREGANDIN	Cantabria	Noja	Cantabria	-3.51415637605	43.4807217066
477	PLAYA DE LIENCRES	Cantabria	Piélagos	Cantabria	-3.96760811087	43.4511288428
478	PLAYA PUNTAL	Cantabria	Ribamontán al Mar	Cantabria	-3.75125945758	43.4585946802
479	PLAYA SOMO	Cantabria	Ribamontán al Mar	Cantabria	-3.74196485659	43.4596837666
480	PLAYA LOREDO	Cantabria	Ribamontán al Mar	Cantabria	-3.728692116	43.4640739252
481	PLAYA DE LANGRE	Cantabria	Ribamontán al Mar	Cantabria	-3.68911870257	43.4780064121
482	PLAYA SAN JUAN DE LA CANAL	Cantabria	Santa Cruz de Bezana	Cantabria	-3.89139173418	43.4758508833
483	PLAYA VIRGEN DEL MAR	Cantabria	Santander	Cantabria	-3.87452871601	43.4792959813
484	PLAYA MATALEÑAS	Cantabria	Santander	Cantabria	-3.78584222238	43.488243568
485	PLAYA 2ª SARDINERO	Cantabria	Santander	Cantabria	-3.78448342818	43.4794112385
486	PLAYA 1ª SARDINERO	Cantabria	Santander	Cantabria	-3.78019212519	43.4751760857
487	PLAYA CAMELLO	Cantabria	Santander	Cantabria	-3.77388869392	43.4720970534
488	PLAYA DE LA MAGDALENA/PELIGROS	Cantabria	Santander	Cantabria	-3.77669895384	43.4675009266
489	PLAYA DE BERRIA	Cantabria	Santoña	Cantabria	-3.46491846701	43.467432343
490	PLAYA DE SAN MARTIN	Cantabria	Santoña	Cantabria	-3.45203379146	43.4412895236
491	PLAYA TOSTADERO	Cantabria	San Vicente de la Barquera	Cantabria	-4.38579166465	43.3883290541
492	PLAYA SABLE DE MERON	Cantabria	San Vicente de la Barquera	Cantabria	-4.37171892584	43.3934773659
493	PLAYA DE LA CONCHA	Cantabria	Suances	Cantabria	-4.04012644268	43.437427102
494	PLAYA DE LOS LOCOS	Cantabria	Suances	Cantabria	-4.04615383605	43.440710169
495	PLAYA DE OYAMBRE	Cantabria	Valdáliga	Cantabria	-4.32790136366	43.391894753
496	PLAYA DE DEBA	Pais Vasco	Deba	Guipúzcoa	-2.35162222742	43.3005019125
497	PLAYA DE  HONDARRIBIA	Pais Vasco	Hondarribia	Guipúzcoa	-1.79338103286	43.3816774489
498	PLAYA DE MALKORBE	Pais Vasco	Getaria	Guipúzcoa	-2.20064751995	43.3048499245
499	PLAYA DE GAZTETAPE	Pais Vasco	Getaria	Guipúzcoa	-2.20476551799	43.3058061068
500	PLAYA DE ONDARBELTZ	Pais Vasco	Mutriku	Guipúzcoa	-2.35472229872	43.302311358
501	PLAYA DE MUTRIKU	Pais Vasco	Mutriku	Guipúzcoa	-2.38020581366	43.3121232196
502	PLAYA DE SATURRARÁN	Pais Vasco	Mutriku	Guipúzcoa	-2.40950725254	43.3233358678
503	PLAYA DE ANTILLA	Pais Vasco	Orio	Guipúzcoa	-2.12715642858	43.2914720474
504	PLAYA DE  GROS/LA ZURRIOLA	Pais Vasco	Donostia-San Sebastián	Guipúzcoa	-1.97791151474	43.3291077733
505	PLAYA DE  LA CONCHA	Pais Vasco	Donostia-San Sebastián	Guipúzcoa	-1.9866539628	43.3218559468
506	PLAYA DE ONDARRETA	Pais Vasco	Donostia-San Sebastián	Guipúzcoa	-2.00226835715	43.3203094453
507	PLAYA DE ZARAUTZ	Pais Vasco	Zarautz	Guipúzcoa	-2.16871011062	43.2906201051
508	PLAYA DE SANTIAGO	Pais Vasco	Zumaia	Guipúzcoa	-2.24484882886	43.3049162513
509	PLAYA DE ITZURUN	Pais Vasco	Zumaia	Guipúzcoa	-2.26019207992	43.3024682535
510	PLAYA DE BAKIO	Pais Vasco	Bakio	Vizcaya	-2.8061274678	43.4322905688
511	PLAYA DE ARITXATXU	Pais Vasco	Bermeo	Vizcaya	-2.72849249282	43.4277564539
512	PLAYA DE GORLIZ	Pais Vasco	Gorliz	Vizcaya	-2.94368656583	43.4150445026
513	PLAYA DE EREAGA	Pais Vasco	Getxo	Vizcaya	-3.01387972009	43.3429945775
514	PLAYA DE AZKORRI	Pais Vasco	Getxo	Vizcaya	-3.01478998548	43.3826323491
515	PLAYA DE ARRIGUNAGA	Pais Vasco	Getxo	Vizcaya	-3.0184244269	43.3578604263
516	PLAYA DE EA	Pais Vasco	Ea	Vizcaya	-2.58127905211	43.3875305729
517	PLAYA DE LAIDA	Pais Vasco	Ibarrangelu	Vizcaya	-2.68690434568	43.3994032532
518	PLAYA DE LAGA	Pais Vasco	Ibarrangelu	Vizcaya	-2.65655693455	43.411400099
519	PLAYA DE OGEIA	Pais Vasco	Ispaster	Vizcaya	-2.54379834064	43.3755553164
520	PLAYA DE ISUNTZA	Pais Vasco	Lekeitio	Vizcaya	-2.49926151042	43.3649687906
521	PLAYA DE KARRASPIO	Pais Vasco	Mendexa	Vizcaya	-2.49678950137	43.3639134182
522	PLAYA DE LAIDATXU	Pais Vasco	Mundaka	Vizcaya	-2.69625551013	43.406217826
523	PLAYA DE ARRIGORRI	Pais Vasco	Ondarroa	Vizcaya	-2.41688977173	43.3251746589
524	PLAYA DE SAN ANTONIO	Pais Vasco	Sukarrieta	Vizcaya	-2.68657624964	43.3887860959
525	PLAYA DE TOÑA	Pais Vasco	Sukarrieta	Vizcaya	-2.6937160906	43.3954687441
526	PLAYA DE PLENTZIA	Pais Vasco	Plentzia	Vizcaya	-2.94534316985	43.4134695301
527	PLAYA DE SOLANDOTES	Pais Vasco	Sopelana	Vizcaya	-3.00421009156	43.3863070571
528	PLAYA DE ATXABIRIBIL-ARIETARRA	Pais Vasco	Sopelana	Vizcaya	-2.99788868856	43.3889724406
529	PLAYA DE CAVAIÓ 	Cataluña	Arenys de Mar	Barcelona	2.57059990767	41.5832981154
530	PLAYA DE BADALONA 	Cataluña	Badalona	Barcelona	2.24004567432	41.43141765
531	PLAYA DE LA MAR BELLA 	Cataluña	Barcelona	Barcelona	2.21349892445	41.3997039947
532	PLAYA DEL BOGATELL 	Cataluña	Barcelona	Barcelona	2.20869732708	41.3961311145
533	PLAYA DE LA NOVA MAR BELLA 	Cataluña	Barcelona	Barcelona	2.21703752641	41.4038896008
534	PLAYA DE LA NOVA ICÀRIA 	Cataluña	Barcelona	Barcelona	2.20384216805	41.3920892711
535	PLAYA DE SANT SEBASTIÀ 	Cataluña	Barcelona	Barcelona	2.19126221902	41.374436845
536	PLAYA DE LLEVANT	Cataluña	Barcelona	Barcelona	2.21892716602	41.4059381419
537	PLAYA DE CABRERA 	Cataluña	Cabrera de Mar	Barcelona	2.41216010534	41.5117275295
538	PLAYA DE LA RIERA 	Cataluña	Caldes d	Barcelona	2.52994261465	41.5701145187
539	PLAYA DELS TRES MICOS 	Cataluña	Caldes d	Barcelona	2.52539810738	41.5682943871
540	PLAYA DE GRAN DE CALELLA 	Cataluña	Calella	Barcelona	2.66453163292	41.6139560989
541	PLAYA DE LES ROQUES 	Cataluña	Calella	Barcelona	2.66720458084	41.6076497775
542	PLAYA DE GARBÍ 	Cataluña	Calella	Barcelona	2.65611677605	41.6119136089
543	PLAYA DE CANET 	Cataluña	Canet de Mar	Barcelona	2.58637709062	41.588706291
544	PLAYA DE CAVAIÓ 	Cataluña	Canet de Mar	Barcelona	2.57506164798	41.5852872903
545	PLAYA DE CASTELLDEFELS 	Cataluña	Castelldefels	Barcelona	1.94718208427	41.2654972374
546	PLAYA LLARGA 	Cataluña	Cubelles	Barcelona	1.68048300176	41.2021266893
547	PLAYA DE LA MOTA DE SANT PERE 	Cataluña	Cubelles	Barcelona	1.66139563336	41.1982761513
548	PLAYA DE GAVÀ 	Cataluña	Gavà	Barcelona	2.01768930726	41.2670665276
549	PLAYA D	Cataluña	Masnou (El)	Barcelona	2.3223516204	41.4799687133
550	PLAYA DEL MASNOU 	Cataluña	Masnou (El)	Barcelona	2.3054070404	41.4762556465
551	PLAYA DE SANT SIMÓ 	Cataluña	Mataró	Barcelona	2.46716765725	41.546376665
552	PLAYA DEL CALLAO 	Cataluña	Mataró	Barcelona	2.45818932921	41.5403808573
553	PLAYA DEL VARADOR 	Cataluña	Mataró	Barcelona	2.45123757431	41.5373394366
554	PLAYA DE MONTGAT 	Cataluña	Montgat	Barcelona	2.28434750856	41.4679207679
555	PLAYA DEL PRAT 	Cataluña	Prat de Llobregat (El)	Barcelona	2.09994389528	41.2854392998
556	PLAYA DEL PLA DE L	Cataluña	Premià de Mar	Barcelona	2.35587652852	41.4884752117
557	PLAYA DE LLEVANT 	Cataluña	Premià de Mar	Barcelona	2.36125137872	41.4900814867
558	PLAYA DEL PARC DEL LITORAL 	Cataluña	Sant Adrià de Besòs	Barcelona	2.23634057244	41.4238268372
559	PLAYA DEL PARC DEL NORD-EST 	Cataluña	Sant Adrià de Besòs	Barcelona	2.23160900779	41.4171027699
